10.196850393700789,-0.220462,-3.6596691999999993
10.15748031496063,-0.220462,-3.6596691999999993
10.196850393700789,-0.220462,-3.6596691999999993
10.196850393700789,-0.220462,-3.6596691999999993
10.196850393700789,-0.220462,-3.6596691999999993
10.15748031496063,-0.220462,-3.4392071999999994
10.15748031496063,0.0,-3.8801311999999997
10.039370078740157,-0.220462,-3.6596691999999993
10.236220472440946,-0.220462,-3.6596691999999993
10.196850393700789,-0.220462,-3.6596691999999993
10.15748031496063,-0.220462,-3.6596691999999993
10.196850393700789,-0.220462,-3.6596691999999993
10.196850393700789,-0.220462,-3.6596691999999993
10.196850393700789,-0.220462,-3.6596691999999993
10.15748031496063,-0.220462,-3.4392071999999994
10.15748031496063,352.7392,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.314960629921261,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.314960629921261,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.314960629921261,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.039370078740157,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.314960629921261,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.078740157480315,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.236220472440946,-0.0,-3.6596691999999993
10.275590551181104,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.118110236220472,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.196850393700789,-0.0,-3.6596691999999993
10.15748031496063,-0.0,-3.6596691999999993
